type,codeValue,codeName
CIQ_ORIGIN_PLACE,360013,明古鲁（印度尼西亚）
CIQ_ORIGIN_PLACE,360016,伊里安查亚（印度尼西亚）
CIQ_ORIGIN_PLACE,360019,占碑（印度尼西亚）
CIQ_ORIGIN_PLACE,360022,西爪哇（印度尼西亚）
CIQ_ORIGIN_PLACE,360025,中爪哇（印度尼西亚）
CIQ_ORIGIN_PLACE,360028,东爪哇（印度尼西亚）
CIQ_ORIGIN_PLACE,360031,西加里曼丹（印度尼西亚）
CIQ_ORIGIN_PLACE,360034,南加里曼丹（印度尼西亚）
CIQ_ORIGIN_PLACE,360037,中加里曼丹（印度尼西亚）
CIQ_ORIGIN_PLACE,360040,东加里曼丹（印度尼西亚）
CIQ_ORIGIN_PLACE,360043,楠榜（印度尼西亚）
CIQ_ORIGIN_PLACE,360046,马鲁古（印度尼西亚）
CIQ_ORIGIN_PLACE,360049,西努沙登加拉（印度尼西亚）
CIQ_ORIGIN_PLACE,360052,东努沙登加拉（印度尼西亚）
CIQ_ORIGIN_PLACE,360055,廖内（印度尼西亚）
CIQ_ORIGIN_PLACE,360058,南苏拉威西（印度尼西亚）
CIQ_ORIGIN_PLACE,360061,中苏拉威西（印度尼西亚）
CIQ_ORIGIN_PLACE,360064,东南苏拉威西（印度尼西亚）
CIQ_ORIGIN_PLACE,360067,北苏拉威西（印度尼西亚）
CIQ_ORIGIN_PLACE,360070,西苏六答腊（印度尼西亚）
CIQ_ORIGIN_PLACE,360073,南苏六答腊（印度尼西亚）
CIQ_ORIGIN_PLACE,360076,北苏门答腊（印度尼西亚）
CIQ_ORIGIN_PLACE,364,伊朗
CIQ_ORIGIN_PLACE,364001,西阿塞拜疆（伊朗）
CIQ_ORIGIN_PLACE,364004,东阿塞拜疆（伊朗）
CIQ_ORIGIN_PLACE,364007,巴赫塔兰（伊朗）
CIQ_ORIGIN_PLACE,364010,科吉卢耶博耶尔艾哈迈迪（伊朗）
CIQ_ORIGIN_PLACE,364013,布什尔（伊朗）
CIQ_ORIGIN_PLACE,364016,恰哈尔巴哈勒-巴赫蒂亚里（伊朗）
CIQ_ORIGIN_PLACE,364019,伊斯法罕（伊朗）
CIQ_ORIGIN_PLACE,364022,法尔斯（伊朗）
CIQ_ORIGIN_PLACE,364025,吉兰（伊朗）
CIQ_ORIGIN_PLACE,364028,哈马丹（伊朗）
CIQ_ORIGIN_PLACE,364031,霍尔木兹甘（伊朗）
CIQ_ORIGIN_PLACE,364034,伊拉姆（伊朗）
CIQ_ORIGIN_PLACE,364037,克尔曼（伊朗）
CIQ_ORIGIN_PLACE,364040,呼罗珊（伊朗）
CIQ_ORIGIN_PLACE,364043,胡齐斯坦（伊朗）
CIQ_ORIGIN_PLACE,364046,库尔德斯坦（伊朗）
CIQ_ORIGIN_PLACE,364049,洛雷斯坦（伊朗）
CIQ_ORIGIN_PLACE,364052,中央（伊朗）
CIQ_ORIGIN_PLACE,364055,马赞达兰（伊朗）
CIQ_ORIGIN_PLACE,364058,塞姆南（伊朗）
CIQ_ORIGIN_PLACE,364061,锡斯坦-俾路支斯坦（伊朗）
CIQ_ORIGIN_PLACE,364064,德黑兰（伊朗）
CIQ_ORIGIN_PLACE,364067,亚兹德（伊朗）
CIQ_ORIGIN_PLACE,364070,赞詹（伊朗）
CIQ_ORIGIN_PLACE,368,伊拉克
CIQ_ORIGIN_PLACE,368001,安巴尔（伊拉克）
CIQ_ORIGIN_PLACE,368004,埃尔比勒（伊拉克）
CIQ_ORIGIN_PLACE,368007,巴比伦（伊拉克）
CIQ_ORIGIN_PLACE,368010,巴格达（伊拉克）
CIQ_ORIGIN_PLACE,368013,巴士拉（伊拉克）
CIQ_ORIGIN_PLACE,368016,济加尔（伊拉克）
CIQ_ORIGIN_PLACE,368019,迪亚拉（伊拉克）
CIQ_ORIGIN_PLACE,368022,代胡克（伊拉克）
CIQ_ORIGIN_PLACE,368025,卡尔巴拉（伊拉克）
CIQ_ORIGIN_PLACE,368028,迈桑（伊拉克）
CIQ_ORIGIN_PLACE,368031,穆萨纳（伊拉克）
CIQ_ORIGIN_PLACE,368034,纳杰夫（伊拉克）
CIQ_ORIGIN_PLACE,368037,尼尼微（伊拉克）
CIQ_ORIGIN_PLACE,368040,卡迪西亚（伊拉克）
CIQ_ORIGIN_PLACE,368043,萨拉赫丁（伊拉克）
CIQ_ORIGIN_PLACE,368046,苏莱曼尼亚（伊拉克）
CIQ_ORIGIN_PLACE,368049,塔米姆（伊拉克）
CIQ_ORIGIN_PLACE,368052,瓦西特（伊拉克）
CIQ_ORIGIN_PLACE,372,爱尔兰
CIQ_ORIGIN_PLACE,372001,卡洛（爱尔兰）
CIQ_ORIGIN_PLACE,372004,卡文（爱尔兰）
CIQ_ORIGIN_PLACE,372007,克莱尔（爱尔兰）
CIQ_ORIGIN_PLACE,372010,科克（爱尔兰）
CIQ_ORIGIN_PLACE,372013,多尼戈尔（爱尔兰）
CIQ_ORIGIN_PLACE,372016,都柏林（爱尔兰）
CIQ_ORIGIN_PLACE,372019,戈尔韦（爱尔兰）
CIQ_ORIGIN_PLACE,372022,凯里（爱尔兰）
CIQ_ORIGIN_PLACE,372025,基尔代尔（爱尔兰）
CIQ_ORIGIN_PLACE,372028,基尔肯尼（爱尔兰）
CIQ_ORIGIN_PLACE,372031,莱伊什（爱尔兰）
CIQ_ORIGIN_PLACE,372034,利特里姆（爱尔兰）
CIQ_ORIGIN_PLACE,372037,利默里克（爱尔兰）
CIQ_ORIGIN_PLACE,372040,朗福德（爱尔兰）
CIQ_ORIGIN_PLACE,372043,劳斯（爱尔兰）
CIQ_ORIGIN_PLACE,372046,梅奥（爱尔兰）
CIQ_ORIGIN_PLACE,372049,米斯（爱尔兰）
CIQ_ORIGIN_PLACE,372052,莫纳亨（爱尔兰）
CIQ_ORIGIN_PLACE,372055,奥法利（爱尔兰）
CIQ_ORIGIN_PLACE,372058,罗斯康芒（爱尔兰）
CIQ_ORIGIN_PLACE,372061,斯莱戈（爱尔兰）
CIQ_ORIGIN_PLACE,372064,蒂珀雷里北区（爱尔兰）
CIQ_ORIGIN_PLACE,372067,蒂珀雷里南区（爱尔兰）
CIQ_ORIGIN_PLACE,372070,沃特福德（爱尔兰）
CIQ_ORIGIN_PLACE,372073,韦斯特米斯（爱尔兰）
CIQ_ORIGIN_PLACE,372076,韦克斯福德（爱尔兰）
CIQ_ORIGIN_PLACE,372079,威克洛（爱尔兰）
CIQ_ORIGIN_PLACE,372082,科克（爱尔兰）
CIQ_ORIGIN_PLACE,372085,都柏林（爱尔兰）
CIQ_ORIGIN_PLACE,372088,利默里克（爱尔兰）
CIQ_ORIGIN_PLACE,372091,沃特福德（爱尔兰）
CIQ_ORIGIN_PLACE,372094,戈尔韦（爱尔兰）
CIQ_ORIGIN_PLACE,376,以色列
CIQ_ORIGIN_PLACE,376001,中央（以色列）
CIQ_ORIGIN_PLACE,376004,海法（以色列）
CIQ_ORIGIN_PLACE,376007,耶路撒冷（以色列）
CIQ_ORIGIN_PLACE,376010,北部（以色列）
CIQ_ORIGIN_PLACE,376013,南部（以色列）
CIQ_ORIGIN_PLACE,376016,特拉维夫（以色列）
CIQ_ORIGIN_PLACE,380,意大利
CIQ_ORIGIN_PLACE,380001,阿布鲁佐（意大利）
CIQ_ORIGIN_PLACE,380004,巴西利卡塔（意大利）
CIQ_ORIGIN_PLACE,380007,卡拉布里亚（意大利）
CIQ_ORIGIN_PLACE,380010,坎帕尼亚（意大利）
CIQ_ORIGIN_PLACE,380013,艾米利亚-罗马涅（意大利）
CIQ_ORIGIN_PLACE,380016,弗留利-威尼斯朱利亚（意大利）
CIQ_ORIGIN_PLACE,380019,拉齐奥（意大利）
CIQ_ORIGIN_PLACE,380022,利古里亚（意大利）
CIQ_ORIGIN_PLACE,380025,伦巴第（意大利）
CIQ_ORIGIN_PLACE,380028,马尔凯（意大利）
CIQ_ORIGIN_PLACE,380031,莫利塞（意大利）
CIQ_ORIGIN_PLACE,380034,皮埃蒙特（意大利）
CIQ_ORIGIN_PLACE,380037,普利亚（意大利）
CIQ_ORIGIN_PLACE,380040,撒丁（意大利）
CIQ_ORIGIN_PLACE,380043,西西里（意大利）
CIQ_ORIGIN_PLACE,380046,托斯卡纳（意大利）
CIQ_ORIGIN_PLACE,380049,特伦蒂诺-上阿迪杰（意大利）
CIQ_ORIGIN_PLACE,380052,翁布里亚（意大利）
CIQ_ORIGIN_PLACE,380055,瓦莱达奥斯塔（意大利）
CIQ_ORIGIN_PLACE,380058,威尼托（意大利）
CIQ_ORIGIN_PLACE,384,科特迪瓦
CIQ_ORIGIN_PLACE,384001,阿本古鲁（科特迪瓦）
CIQ_ORIGIN_PLACE,384004,阿比让（科特迪瓦）
CIQ_ORIGIN_PLACE,384007,阿博伊索（科特迪瓦）
CIQ_ORIGIN_PLACE,384010,阿佐佩（科特迪瓦）
CIQ_ORIGIN_PLACE,384013,阿博维尔（科特迪瓦）
CIQ_ORIGIN_PLACE,384016,阿尼比莱克鲁（科特迪瓦）
CIQ_ORIGIN_PLACE,384019,帮戈洛（科特迪瓦）
CIQ_ORIGIN_PLACE,384022,贝乌米（科特迪瓦）
CIQ_ORIGIN_PLACE,384025,比昂库马（科特迪瓦）
CIQ_ORIGIN_PLACE,384028,邦杜库（科特迪瓦）
CIQ_ORIGIN_PLACE,384031,邦瓜努（科特迪瓦）
CIQ_ORIGIN_PLACE,384034,布瓦夫莱（科特迪瓦）
CIQ_ORIGIN_PLACE,384037,布瓦凯（科特迪瓦）
CIQ_ORIGIN_PLACE,384040,布纳（科特迪瓦）
CIQ_ORIGIN_PLACE,384043,本贾利（科特迪瓦）
CIQ_ORIGIN_PLACE,384046,达巴卡拉（科特迪瓦）
CIQ_ORIGIN_PLACE,384049,达洛亚（科特迪瓦）
CIQ_ORIGIN_PLACE,384052,达纳内（科特迪瓦）
CIQ_ORIGIN_PLACE,384055,达乌克罗（科特迪瓦）
CIQ_ORIGIN_PLACE,384058,丁博克罗（科特迪瓦）
CIQ_ORIGIN_PLACE,384061,迪沃（科特迪瓦）
CIQ_ORIGIN_PLACE,384064,迪埃奎（科特迪瓦）
CIQ_ORIGIN_PLACE,384067,费尔凯塞杜古（科特迪瓦）
CIQ_ORIGIN_PLACE,384070,加尼奥阿（科特迪瓦）
CIQ_ORIGIN_PLACE,384073,大拉乌（科特迪瓦）
CIQ_ORIGIN_PLACE,384076,吉格洛（科特迪瓦）
CIQ_ORIGIN_PLACE,384079,伊西亚（科特迪瓦）
CIQ_ORIGIN_PLACE,384082,卡蒂奥拉（科特迪瓦）
CIQ_ORIGIN_PLACE,384085,科霍戈（科特迪瓦）
CIQ_ORIGIN_PLACE,384088,拉科塔（科特迪瓦）
CIQ_ORIGIN_PLACE,384091,马恩（科特迪瓦）
CIQ_ORIGIN_PLACE,384094,芒科诺（科特迪瓦）
CIQ_ORIGIN_PLACE,384097,姆巴亚克罗（科特迪瓦）
CIQ_ORIGIN_PLACE,384100,奥迭内（科特迪瓦）
CIQ_ORIGIN_PLACE,384103,乌梅（科特迪瓦）
CIQ_ORIGIN_PLACE,384106,萨卡苏（科特迪瓦）
CIQ_ORIGIN_PLACE,384109,圣佩德罗（科特迪瓦）
CIQ_ORIGIN_PLACE,384112,萨桑德拉（科特迪瓦）
CIQ_ORIGIN_PLACE,384115,塞盖拉（科特迪瓦）
CIQ_ORIGIN_PLACE,384118,辛夫拉（科特迪瓦）
CIQ_ORIGIN_PLACE,384121,苏布雷（科特迪瓦）
CIQ_ORIGIN_PLACE,384124,塔布（科特迪瓦）
CIQ_ORIGIN_PLACE,384127,坦达（科特迪瓦）
CIQ_ORIGIN_PLACE,384130,滕格雷拉（科特迪瓦）
CIQ_ORIGIN_PLACE,384133,蒂亚萨莱（科特迪瓦）
CIQ_ORIGIN_PLACE,384136,图巴（科特迪瓦）
CIQ_ORIGIN_PLACE,384139,图莫迪（科特迪瓦）
CIQ_ORIGIN_PLACE,384142,瓦武阿（科特迪瓦）
CIQ_ORIGIN_PLACE,384145,亚穆苏克罗（科特迪瓦）
CIQ_ORIGIN_PLACE,384148,祖埃努拉（科特迪瓦）
CIQ_ORIGIN_PLACE,388,牙买加
CIQ_ORIGIN_PLACE,388001,克拉伦登（牙买加）
CIQ_ORIGIN_PLACE,388004,汉诺威（牙买加）
CIQ_ORIGIN_PLACE,388007,金斯敦（牙买加）
CIQ_ORIGIN_PLACE,388010,曼彻斯特（牙买加）
CIQ_ORIGIN_PLACE,388013,波特兰（牙买加）
CIQ_ORIGIN_PLACE,388016,圣安德鲁（牙买加）
CIQ_ORIGIN_PLACE,388019,圣安娜（牙买加）
CIQ_ORIGIN_PLACE,388022,圣凯瑟琳（牙买加）
CIQ_ORIGIN_PLACE,388025,圣伊丽莎白（牙买加）
CIQ_ORIGIN_PLACE,388028,圣詹姆斯（牙买加）
CIQ_ORIGIN_PLACE,388031,圣玛丽（牙买加）
CIQ_ORIGIN_PLACE,388034,圣托马斯（牙买加）
CIQ_ORIGIN_PLACE,388037,特里洛尼（牙买加）
CIQ_ORIGIN_PLACE,388040,威斯特摩兰（牙买加）
CIQ_ORIGIN_PLACE,392,日本
CIQ_ORIGIN_PLACE,392001,东京（日本）
CIQ_ORIGIN_PLACE,392004,北海道（日本）
CIQ_ORIGIN_PLACE,392007,大阪（日本）
CIQ_ORIGIN_PLACE,392010,京都（日本）
CIQ_ORIGIN_PLACE,392013,爱知（日本）
CIQ_ORIGIN_PLACE,392016,秋田（日本）
CIQ_ORIGIN_PLACE,392019,青森（日本）
CIQ_ORIGIN_PLACE,392022,千叶（日本）
CIQ_ORIGIN_PLACE,392025,爱嫒（日本）
CIQ_ORIGIN_PLACE,392028,福井（日本）
CIQ_ORIGIN_PLACE,392031,福冈（日本）
CIQ_ORIGIN_PLACE,392034,福岛（日本）
CIQ_ORIGIN_PLACE,392037,岐阜（日本）
CIQ_ORIGIN_PLACE,392040,群马（日本）
CIQ_ORIGIN_PLACE,392043,广岛（日本）
CIQ_ORIGIN_PLACE,392046,兵库（日本）
CIQ_ORIGIN_PLACE,392049,茨城（日本）
CIQ_ORIGIN_PLACE,392052,石川（日本）
CIQ_ORIGIN_PLACE,392055,岩手（日本）
CIQ_ORIGIN_PLACE,392058,香川（日本）
CIQ_ORIGIN_PLACE,392061,鹿儿岛（日本）
CIQ_ORIGIN_PLACE,392064,神奈川（日本）
CIQ_ORIGIN_PLACE,392067,高知（日本）
CIQ_ORIGIN_PLACE,392070,熊本（日本）
CIQ_ORIGIN_PLACE,392073,三重（日本）
CIQ_ORIGIN_PLACE,392076,宫城（日本）
CIQ_ORIGIN_PLACE,392079,宫崎（日本）
CIQ_ORIGIN_PLACE,392082,长野（日本）
CIQ_ORIGIN_PLACE,392085,长崎（日本）
CIQ_ORIGIN_PLACE,392088,奈良（日本）
CIQ_ORIGIN_PLACE,392091,新（日本）
CIQ_ORIGIN_PLACE,392094,大分（日本）
CIQ_ORIGIN_PLACE,392097,冈山（日本）
CIQ_ORIGIN_PLACE,392100,冲绳（日本）
CIQ_ORIGIN_PLACE,392103,佐贺（日本）
CIQ_ORIGIN_PLACE,392106,玉（日本）
CIQ_ORIGIN_PLACE,392109,滋贺（日本）
CIQ_ORIGIN_PLACE,392112,岛根（日本）
CIQ_ORIGIN_PLACE,392115,静冈（日本）
CIQ_ORIGIN_PLACE,392118,枥木（日本）
CIQ_ORIGIN_PLACE,392121,德岛（日本）
CIQ_ORIGIN_PLACE,392124,鸟取（日本）
CIQ_ORIGIN_PLACE,392127,富山（日本）
CIQ_ORIGIN_PLACE,392130,和歌山（日本）
CIQ_ORIGIN_PLACE,392133,山形（日本）
CIQ_ORIGIN_PLACE,392136,山口（日本）
CIQ_ORIGIN_PLACE,392139,山梨（日本）
CIQ_ORIGIN_PLACE,398,哈萨克斯坦
CIQ_ORIGIN_PLACE,398001,阿拉木图（哈萨克斯坦）
CIQ_ORIGIN_PLACE,398004,阿克莫拉（哈萨克斯坦）
CIQ_ORIGIN_PLACE,398007,阿克托别（哈萨克斯坦）
CIQ_ORIGIN_PLACE,398010,阿蒂拉乌（哈萨克斯坦）
CIQ_ORIGIN_PLACE,398013,东哈萨克斯坦（哈萨克斯坦）
CIQ_ORIGIN_PLACE,398016,克列库（哈萨克斯坦）
CIQ_ORIGIN_PLACE,398019,科克舍套（哈萨克斯坦）
CIQ_ORIGIN_PLACE,398022,曼吉斯套（哈萨克斯坦）
CIQ_ORIGIN_PLACE,398025,北哈萨克斯坦（哈萨克斯坦）
CIQ_ORIGIN_PLACE,398028,卡拉干达（哈萨克斯坦）
CIQ_ORIGIN_PLACE,398031,库斯塔奈（哈萨克斯坦）
CIQ_ORIGIN_PLACE,398034,克孜勒奥尔达（哈萨克斯坦）
CIQ_ORIGIN_PLACE,398037,塞梅伊（哈萨克斯坦）
CIQ_ORIGIN_PLACE,398040,南哈萨克斯坦（哈萨克斯坦）
CIQ_ORIGIN_PLACE,398043,塔尔迪库尔干（哈萨克斯坦）
CIQ_ORIGIN_PLACE,398046,图尔盖（哈萨克斯坦）
CIQ_ORIGIN_PLACE,398049,西哈萨克斯坦（哈萨克斯坦）
CIQ_ORIGIN_PLACE,398052,江布尔（哈萨克斯坦）
CIQ_ORIGIN_PLACE,398055,杰兹卡兹甘（哈萨克斯坦）
CIQ_ORIGIN_PLACE,400,约旦
CIQ_ORIGIN_PLACE,400001,安曼（约旦）
CIQ_ORIGIN_PLACE,400004,拜勒加（约旦）
CIQ_ORIGIN_PLACE,400007,伊尔比德（约旦）
CIQ_ORIGIN_PLACE,400010,卡拉克（约旦）
CIQ_ORIGIN_PLACE,400013,马安（约旦）
CIQ_ORIGIN_PLACE,400016,马弗拉克（约旦）
CIQ_ORIGIN_PLACE,400019,塔菲拉（约旦）
CIQ_ORIGIN_PLACE,400022,扎尔卡（约旦）
CIQ_ORIGIN_PLACE,404,肯尼亚
CIQ_ORIGIN_PLACE,404001,中央（肯尼亚）
CIQ_ORIGIN_PLACE,404004,滨海（肯尼亚）
CIQ_ORIGIN_PLACE,404007,东部（肯尼亚）
CIQ_ORIGIN_PLACE,404010,内罗毕市（肯尼亚）
CIQ_ORIGIN_PLACE,404013,东北（肯尼亚）
CIQ_ORIGIN_PLACE,404016,尼安萨（肯尼亚）
CIQ_ORIGIN_PLACE,404019,裂谷（肯尼亚）
CIQ_ORIGIN_PLACE,404022,西部（肯尼亚）
CIQ_ORIGIN_PLACE,408,朝鲜
CIQ_ORIGIN_PLACE,408001,慈江道（朝鲜）
CIQ_ORIGIN_PLACE,408004,咸镜北道（朝鲜）
CIQ_ORIGIN_PLACE,408007,咸镜南道（朝鲜）
CIQ_ORIGIN_PLACE,408010,黄海北道（朝鲜）
CIQ_ORIGIN_PLACE,408013,黄海南道（朝鲜）
CIQ_ORIGIN_PLACE,408016,江原道（朝鲜）
CIQ_ORIGIN_PLACE,408019,平安北道（朝鲜）
CIQ_ORIGIN_PLACE,408022,平安南道（朝鲜）
CIQ_ORIGIN_PLACE,408025,两江道（朝鲜）
CIQ_ORIGIN_PLACE,408028,南浦市（朝鲜）
CIQ_ORIGIN_PLACE,408031,平壤特别市（朝鲜）
CIQ_ORIGIN_PLACE,408034,开城市（朝鲜）
CIQ_ORIGIN_PLACE,410,韩国
CIQ_ORIGIN_PLACE,410001,济州道（韩国）
CIQ_ORIGIN_PLACE,410004,全罗北道（韩国）
CIQ_ORIGIN_PLACE,410007,全罗南道（韩国）
CIQ_ORIGIN_PLACE,410010,忠清北道（韩国）
CIQ_ORIGIN_PLACE,410013,忠清南道（韩国）
CIQ_ORIGIN_PLACE,410016,江原道（韩国）
CIQ_ORIGIN_PLACE,410019,京畿道（韩国）
CIQ_ORIGIN_PLACE,410022,庆尚北道（韩国）
CIQ_ORIGIN_PLACE,410025,庆尚南道（韩国）
CIQ_ORIGIN_PLACE,410028,仁川市（韩国）
CIQ_ORIGIN_PLACE,410031,釜山市（韩国）
CIQ_ORIGIN_PLACE,410034,汉城特别市（韩国）
CIQ_ORIGIN_PLACE,410037,大邱市（韩国）
CIQ_ORIGIN_PLACE,410040,大田市（韩国）
CIQ_ORIGIN_PLACE,410043,光州市（韩国）
CIQ_ORIGIN_PLACE,410046,蔚山市（韩国）
CIQ_ORIGIN_PLACE,414,科威特
CIQ_ORIGIN_PLACE,414001,艾哈迈迪（科威特）
CIQ_ORIGIN_PLACE,414004,哈瓦利（科威特）
CIQ_ORIGIN_PLACE,414007,首都（科威特）
CIQ_ORIGIN_PLACE,414010,杰赫拉（科威特）
CIQ_ORIGIN_PLACE,414013,费尔瓦尼耶（科威特）
CIQ_ORIGIN_PLACE,417,吉尔吉斯斯坦
CIQ_ORIGIN_PLACE,417001,楚河（吉尔吉斯斯坦）
CIQ_ORIGIN_PLACE,417004,伊塞克湖（吉尔吉斯斯坦）
CIQ_ORIGIN_PLACE,417007,贾拉拉巴德（吉尔吉斯斯坦）
CIQ_ORIGIN_PLACE,417010,纳伦（吉尔吉斯斯坦）
CIQ_ORIGIN_PLACE,417013,奥什（吉尔吉斯斯坦）
CIQ_ORIGIN_PLACE,417016,塔拉斯（吉尔吉斯斯坦）
CIQ_ORIGIN_PLACE,418,老挝
CIQ_ORIGIN_PLACE,418001,阿速坡（老挝）
CIQ_ORIGIN_PLACE,418004,博胶（老挝）
CIQ_ORIGIN_PLACE,418007,波里坎塞（老挝）
CIQ_ORIGIN_PLACE,418010,占巴塞（老挝）
CIQ_ORIGIN_PLACE,418013,华潘（老挝）
CIQ_ORIGIN_PLACE,418016,甘蒙（老挝）
CIQ_ORIGIN_PLACE,418019,琅南塔（老挝）
CIQ_ORIGIN_PLACE,418022,琅勃拉邦（老挝）
CIQ_ORIGIN_PLACE,418025,乌多姆赛（老挝）
CIQ_ORIGIN_PLACE,418028,丰沙里（老挝）
CIQ_ORIGIN_PLACE,418031,沙拉湾（老挝）
CIQ_ORIGIN_PLACE,418034,沙湾拿吉（老挝）
CIQ_ORIGIN_PLACE,418037,万象（老挝）
CIQ_ORIGIN_PLACE,418040,沙耶武里（老挝）
CIQ_ORIGIN_PLACE,418043,塞公（老挝）
CIQ_ORIGIN_PLACE,418046,川圹（老挝）
CIQ_ORIGIN_PLACE,418049,万象市（老挝）
CIQ_ORIGIN_PLACE,418052,特区（老挝）
CIQ_ORIGIN_PLACE,422,黎巴嫩
CIQ_ORIGIN_PLACE,422001,贝鲁持（黎巴嫩）
CIQ_ORIGIN_PLACE,422004,贝卡（黎巴嫩）
CIQ_ORIGIN_PLACE,422007,黎巴嫩山（黎巴嫩）
CIQ_ORIGIN_PLACE,422010,南部（黎巴嫩）
CIQ_ORIGIN_PLACE,422013,北部（黎巴嫩）
CIQ_ORIGIN_PLACE,426,莱索托
CIQ_ORIGIN_PLACE,426001,伯里亚（莱索托）
CIQ_ORIGIN_PLACE,426004,布塔布泰（莱索托）
CIQ_ORIGIN_PLACE,426007,莱里贝（莱索托）
CIQ_ORIGIN_PLACE,426010,马费滕（莱索托）
CIQ_ORIGIN_PLACE,426013,马塞卢（莱索托）
CIQ_ORIGIN_PLACE,426016,莫哈莱斯胡克（莱索托）
CIQ_ORIGIN_PLACE,426019,莫霍特隆（莱索托）
CIQ_ORIGIN_PLACE,426022,加查斯内克（莱索托）
CIQ_ORIGIN_PLACE,426025,古廷（莱索托）
CIQ_ORIGIN_PLACE,426028,塔巴采卡（莱索托）
CIQ_ORIGIN_PLACE,428,拉脱维亚
CIQ_ORIGIN_PLACE,428001,陶格夫匹尔斯（拉脱维亚）
CIQ_ORIGIN_PLACE,428004,叶尔加瓦（拉脱维亚）
CIQ_ORIGIN_PLACE,428007,尤尔马拉（拉脱维亚）
CIQ_ORIGIN_PLACE,428010,利耶帕亚（拉脱维亚）
CIQ_ORIGIN_PLACE,428013,雷泽克内（拉脱维亚）
CIQ_ORIGIN_PLACE,428016,里加（拉脱维亚）
CIQ_ORIGIN_PLACE,428019,文茨皮尔斯（拉脱维亚）
CIQ_ORIGIN_PLACE,428022,艾兹克劳克莱（拉脱维亚）
CIQ_ORIGIN_PLACE,428025,阿卢克斯内（拉脱维亚）
CIQ_ORIGIN_PLACE,428028,巴尔维（拉脱维亚）
CIQ_ORIGIN_PLACE,428031,包斯卡（拉脱维亚）
CIQ_ORIGIN_PLACE,428034,采西斯（拉脱维亚）
CIQ_ORIGIN_PLACE,428037,多贝莱（拉脱维亚）
CIQ_ORIGIN_PLACE,428040,古尔贝内（拉脱维亚）
CIQ_ORIGIN_PLACE,428043,叶卡布皮尔斯（拉脱维亚）
CIQ_ORIGIN_PLACE,428046,克拉斯拉瓦（拉脱维亚）
CIQ_ORIGIN_PLACE,428049,库尔迪加（拉脱维亚）
CIQ_ORIGIN_PLACE,428052,林巴日（拉脱维亚）
CIQ_ORIGIN_PLACE,428055,卢扎（拉脱维亚）
CIQ_ORIGIN_PLACE,428058,马多纳（拉脱维亚）
CIQ_ORIGIN_PLACE,428061,奥格雷（拉脱维亚）
CIQ_ORIGIN_PLACE,428064,普雷利（拉脱维亚）
CIQ_ORIGIN_PLACE,428067,萨尔杜斯（拉脱维亚）
CIQ_ORIGIN_PLACE,428070,塔尔西（拉脱维亚）
CIQ_ORIGIN_PLACE,428073,图库姆斯（拉脱维亚）
CIQ_ORIGIN_PLACE,428076,瓦尔卡（拉脱维亚）
CIQ_ORIGIN_PLACE,428079,瓦尔米耶拉（拉脱维亚）
CIQ_ORIGIN_PLACE,428082,文茨皮尔斯（拉脱维亚）
CIQ_ORIGIN_PLACE,430,利比里亚
CIQ_ORIGIN_PLACE,430001,邦（利比里亚）
CIQ_ORIGIN_PLACE,430004,大巴萨（利比里亚）
CIQ_ORIGIN_PLACE,430007,大角山（利比里亚）
CIQ_ORIGIN_PLACE,430010,大吉德（利比里亚）
CIQ_ORIGIN_PLACE,430013,大克鲁（利比里亚）
CIQ_ORIGIN_PLACE,430016,洛法（利比里亚）
CIQ_ORIGIN_PLACE,430019,马吉比（利比里亚）
CIQ_ORIGIN_PLACE,430022,马里兰（利比里亚）
CIQ_ORIGIN_PLACE,430025,蒙特塞拉多（利比里亚）
CIQ_ORIGIN_PLACE,430028,宁巴（利比里亚）
CIQ_ORIGIN_PLACE,430031,锡诺（利比里亚）
CIQ_ORIGIN_PLACE,430034,博米（利比里亚）
CIQ_ORIGIN_PLACE,430037,里弗塞斯（利比里亚）
CIQ_ORIGIN_PLACE,434,利比亚
CIQ_ORIGIN_PLACE,434001,班加西（利比亚）
CIQ_ORIGIN_PLACE,434004,绿山（利比亚）
CIQ_ORIGIN_PLACE,434007,西山（利比亚）
CIQ_ORIGIN_PLACE,434010,苏尔特湾（利比亚）
CIQ_ORIGIN_PLACE,434013,库夫拉（利比亚）
CIQ_ORIGIN_PLACE,434016,迈尔吉卜（利比亚）
CIQ_ORIGIN_PLACE,434019,迈尔祖格（利比亚）
CIQ_ORIGIN_PLACE,434022,尼卡特胡姆斯（利比亚）
CIQ_ORIGIN_PLACE,434025,塞卜哈（利比亚）
CIQ_ORIGIN_PLACE,434028,的黎波里（利比亚）
CIQ_ORIGIN_PLACE,434031,图卜鲁格（利比亚）
CIQ_ORIGIN_PLACE,434034,瓦迪哈伊特（利比亚）
CIQ_ORIGIN_PLACE,434037,扎维耶（利比亚）
CIQ_ORIGIN_PLACE,438,列支敦士登
CIQ_ORIGIN_PLACE,438001,巴尔策斯（列支敦士登）
CIQ_ORIGIN_PLACE,438004,埃申（列支敦士登）
CIQ_ORIGIN_PLACE,438007,甘普林（列支敦士登）
CIQ_ORIGIN_PLACE,438010,毛伦（列支敦士登）
CIQ_ORIGIN_PLACE,438013,普兰肯（列支敦士登）
CIQ_ORIGIN_PLACE,438016,鲁格尔（列支敦士登）
