type,codeValue,codeName,cusCode,gbCode,gbName,ciqCode
CUS_MAPPING_PORT_CODE_V,IDN129,万鸦老（印度尼西亚）,1121,IDN129,万鸦老（印度尼西亚）,360129
CUS_MAPPING_PORT_CODE_V,IDN132,默拉克（孔雀岛）（印度尼西亚）,1126,IDN132,默拉克（孔雀岛）（印度尼西亚）,360132
CUS_MAPPING_PORT_CODE_V,IDN135,马老奇（印度尼西亚）,112,IDN135,马老奇（印度尼西亚）,360135
CUS_MAPPING_PORT_CODE_V,IDN136,马都拉岛（印度尼西亚）,1119,IDN136,马都拉岛（印度尼西亚）,360136
CUS_MAPPING_PORT_CODE_V,IDN137,马杰尼（印度尼西亚）,1117,IDN137,马杰尼（印度尼西亚）,360137
CUS_MAPPING_PORT_CODE_V,IDN138,米拉务（印度尼西亚）,1127,IDN138,米拉务（印度尼西亚）,360138
CUS_MAPPING_PORT_CODE_V,IDN141,蒙托克（印度尼西亚）,112,IDN141,蒙托克（印度尼西亚）,360141
CUS_MAPPING_PORT_CODE_V,IDN144,巴东（印度尼西亚）,1130,IDN144,巴东（印度尼西亚）,360144
CUS_MAPPING_PORT_CODE_V,IDN147,北千巴鲁（印度尼西亚）,112,IDN147,北千巴鲁（印度尼西亚）,360147
CUS_MAPPING_PORT_CODE_V,IDN150,巨港（印度尼西亚）,1134,IDN150,巨港（印度尼西亚）,360150
CUS_MAPPING_PORT_CODE_V,IDN152,帕干巴鲁（印度尼西亚）,1131,IDN152,帕干巴鲁（印度尼西亚）,360152
CUS_MAPPING_PORT_CODE_V,IDN153,帕洛波（印度尼西亚）,112,IDN153,帕洛波（印度尼西亚）,360153
CUS_MAPPING_PORT_CODE_V,IDN156,帕马努坎（印度尼西亚）,112,IDN156,帕马努坎（印度尼西亚）,360156
CUS_MAPPING_PORT_CODE_V,IDN159,巴那鲁干（印度尼西亚）,1135,IDN159,巴那鲁干（印度尼西亚）,360159
CUS_MAPPING_PORT_CODE_V,IDN162,庞卡尔（印度尼西亚）,1137,IDN162,庞卡尔（印度尼西亚）,360162
CUS_MAPPING_PORT_CODE_V,IDN165,槟港（印度尼西亚）,112,IDN165,槟港（印度尼西亚）,360165
CUS_MAPPING_PORT_CODE_V,IDN168,庞卡兰苏苏（印度尼西亚）,1138,IDN168,庞卡兰苏苏（印度尼西亚）,360168
CUS_MAPPING_PORT_CODE_V,IDN170,潘吉姆（印度尼西亚）,1139,IDN170,潘吉姆（印度尼西亚）,360170
CUS_MAPPING_PORT_CODE_V,IDN171,潘姜（印度尼西亚）,1136,IDN171,潘姜（印度尼西亚）,360171
CUS_MAPPING_PORT_CODE_V,IDN174,巴里巴里（印度尼西亚）,1140,IDN174,巴里巴里（印度尼西亚）,360174
CUS_MAPPING_PORT_CODE_V,IDN177,巴苏鲁安（印度尼西亚）,1141,IDN177,巴苏鲁安（印度尼西亚）,360177
CUS_MAPPING_PORT_CODE_V,IDN180,北加浪岸（印度尼西亚）,112,IDN180,北加浪岸（印度尼西亚）,360180
CUS_MAPPING_PORT_CODE_V,IDN183,班马吉（印度尼西亚）,1142,IDN183,班马吉（印度尼西亚）,360183
CUS_MAPPING_PORT_CODE_V,IDN186,波马拉（印度尼西亚）,112,IDN186,波马拉（印度尼西亚）,360186
CUS_MAPPING_PORT_CODE_V,IDN188,库迈（印度尼西亚）,1113,IDN188,库迈（印度尼西亚）,360188
CUS_MAPPING_PORT_CODE_V,IDN189,坤甸（印度尼西亚）,1145,IDN189,坤甸（印度尼西亚）,360189
CUS_MAPPING_PORT_CODE_V,IDN192,波索（印度尼西亚）,112,IDN192,波索（印度尼西亚）,360192
CUS_MAPPING_PORT_CODE_V,IDN195,普罗博林戈（印度尼西亚）,1147,IDN195,普罗博林戈（印度尼西亚）,360195
CUS_MAPPING_PORT_CODE_V,IDN198,普劳桑布（印度尼西亚）,1148,IDN198,普劳桑布（印度尼西亚）,360198
CUS_MAPPING_PORT_CODE_V,IDN201,沙璜（印度尼西亚）,1149,IDN201,沙璜（印度尼西亚）,360201
CUS_MAPPING_PORT_CODE_V,IDN203,桑坦港（印度尼西亚）,112,IDN203,桑坦港（印度尼西亚）,360203
CUS_MAPPING_PORT_CODE_V,IDN204,沙拉瓦蒂（印度尼西亚）,112,IDN204,沙拉瓦蒂（印度尼西亚）,360204
CUS_MAPPING_PORT_CODE_V,IDN207,三马林达（印度尼西亚）,1150,IDN207,三马林达（印度尼西亚）,360207
CUS_MAPPING_PORT_CODE_V,IDN210,三发（印度尼西亚）,1151,IDN210,三发（印度尼西亚）,360210
CUS_MAPPING_PORT_CODE_V,IDN213,桑皮特（印度尼西亚）,1152,IDN213,桑皮特（印度尼西亚）,360213
CUS_MAPPING_PORT_CODE_V,IDN216,桑库利朗（印度尼西亚）,112,IDN216,桑库利朗（印度尼西亚）,360216
CUS_MAPPING_PORT_CODE_V,IDN219,塞拉潘姜（印度尼西亚）,112,IDN219,塞拉潘姜（印度尼西亚）,360218
CUS_MAPPING_PORT_CODE_V,IDN222,三宝垄（印度尼西亚）,1154,IDN222,三宝垄（印度尼西亚）,360222
CUS_MAPPING_PORT_CODE_V,IDN223,苏拉威西（印度尼西亚）,1161,IDN223,苏拉威西（印度尼西亚）,360223
CUS_MAPPING_PORT_CODE_V,IDN224,泗水（印度尼西亚）,1164,IDN224,泗水（印度尼西亚）,360224
CUS_MAPPING_PORT_CODE_V,IDN225,塞尼帕油码头（印度尼西亚）,112,IDN225,塞尼帕油码头（印度尼西亚）,360225
CUS_MAPPING_PORT_CODE_V,IDN227,山口羊（印度尼西亚）,1158,IDN227,山口羊（印度尼西亚）,360227
CUS_MAPPING_PORT_CODE_V,IDN228,实武牙（印度尼西亚）,1155,IDN228,实武牙（印度尼西亚）,360228
CUS_MAPPING_PORT_CODE_V,IDN229,苏门达腊（印度尼西亚）,1162,IDN229,苏门达腊（印度尼西亚）,360229
CUS_MAPPING_PORT_CODE_V,IDN230,苏苏（印度尼西亚）,1166,IDN230,苏苏（印度尼西亚）,360230
CUS_MAPPING_PORT_CODE_V,IDN231,索龙（印度尼西亚）,1159,IDN231,索龙（印度尼西亚）,360231
CUS_MAPPING_PORT_CODE_V,IDN234,双溪格龙（印度尼西亚）,112,IDN234,双溪格龙（印度尼西亚）,360234
CUS_MAPPING_PORT_CODE_V,IDN237,双溪克拉克（印度尼西亚）,112,IDN237,双溪克拉克（印度尼西亚）,360237
CUS_MAPPING_PORT_CODE_V,IDN240,巴宁河（印度尼西亚）,1163,IDN240,巴宁河（印度尼西亚）,360240
CUS_MAPPING_PORT_CODE_V,IDN246,丹戎潘丹（印度尼西亚）,1167,IDN246,丹戎潘丹（印度尼西亚）,360246
CUS_MAPPING_PORT_CODE_V,IDN249,丹戎槟榔（印度尼西亚）,112,IDN249,丹戎槟榔（印度尼西亚）,360249
CUS_MAPPING_PORT_CODE_V,IDN252,丹戎不碌（印度尼西亚）,1169,IDN252,丹戎不碌（印度尼西亚）,360252
CUS_MAPPING_PORT_CODE_V,IDN255,丹戎勒德布（印度尼西亚）,112,IDN255,丹戎勒德布（印度尼西亚）,360255
CUS_MAPPING_PORT_CODE_V,IDN258,丹戎索法（印度尼西亚）,112,IDN258,丹戎索法（印度尼西亚）,360258
CUS_MAPPING_PORT_CODE_V,IDN261,丹戎乌班（印度尼西亚）,1171,IDN261,丹戎乌班（印度尼西亚）,360261
CUS_MAPPING_PORT_CODE_V,IDN264,打拉根（印度尼西亚）,1173,IDN264,打拉根（印度尼西亚）,360264
CUS_MAPPING_PORT_CODE_V,IDN266,直落巴由（印度尼西亚）,112,IDN266,直落巴由（印度尼西亚）,360266
CUS_MAPPING_PORT_CODE_V,IDN267,直葛（印度尼西亚）,1174,IDN267,直葛（印度尼西亚）,360267
CUS_MAPPING_PORT_CODE_V,IDN270,直落勿洞（印度尼西亚）,112,IDN270,直落勿洞（印度尼西亚）,360270
CUS_MAPPING_PORT_CODE_V,IDN273,淡美拉汉（印度尼西亚）,112,IDN273,淡美拉汉（印度尼西亚）,360273
CUS_MAPPING_PORT_CODE_V,IDN276,德那第（印度尼西亚）,1176,IDN276,德那第（印度尼西亚）,360276
CUS_MAPPING_PORT_CODE_V,IDN278,乌戎潘当（印度尼西亚）,112,IDN278,乌戎潘当（印度尼西亚）,360278
CUS_MAPPING_PORT_CODE_V,IDN279,都保里（印度尼西亚）,112,IDN279,都保里（印度尼西亚）,360279
CUS_MAPPING_PORT_CODE_V,IDN282,托利托利（印度尼西亚）,112,IDN282,托利托利（印度尼西亚）,360282
CUS_MAPPING_PORT_CODE_V,IDN283,塔帕土安（印度尼西亚）,1172,IDN283,塔帕土安（印度尼西亚）,360283
CUS_MAPPING_PORT_CODE_V,IDN284,特卢巴尤尔（印度尼西亚）,1175,IDN284,特卢巴尤尔（印度尼西亚）,360284
CUS_MAPPING_PORT_CODE_V,IDN285,图班（印度尼西亚）,112,IDN285,图班（印度尼西亚）,360285
CUS_MAPPING_PORT_CODE_V,IDN300,米瓦纳（印度尼西亚）,1101,IDN300,米瓦纳（印度尼西亚）,360300
CUS_MAPPING_PORT_CODE_V,IDN302,文古尔拉（印度尼西亚）,1179,IDN302,文古尔拉（印度尼西亚）,360302
CUS_MAPPING_PORT_CODE_V,IDN303,西姆拉（印度尼西亚）,1157,IDN303,西姆拉（印度尼西亚）,360303
CUS_MAPPING_PORT_CODE_V,IDN304,锡卡（印度尼西亚）,1156,IDN304,锡卡（印度尼西亚）,360304
CUS_MAPPING_PORT_CODE_V,IDN305,雅加达海港（印度尼西亚）,1170,IDN305,雅加达海港（印度尼西亚）,360305
CUS_MAPPING_PORT_CODE_V,IDN306,爪畦岛（印度尼西亚）,1106,IDN306,爪畦岛（印度尼西亚）,360306
CUS_MAPPING_PORT_CODE_V,IDN900,奥莱勒厄（印度尼西亚）,1129,IDN900,奥莱勒厄（印度尼西亚）,360900
CUS_MAPPING_PORT_CODE_V,IDN901,巴淡（印度尼西亚）,112,IDN901,巴淡（印度尼西亚）,360901
CUS_MAPPING_PORT_CODE_V,IDN902,乌戎潘生（印度尼西亚）,112,IDN902,乌戎潘生（印度尼西亚）,360902
CUS_MAPPING_PORT_CODE_V,IMN000,马恩岛,399,IMN000,马恩岛,833000
CUS_MAPPING_PORT_CODE_V,IND000,印度,111,IND000,印度,356000
CUS_MAPPING_PORT_CODE_V,IND003,阿勒皮（印度）,1040,IND003,阿勒皮（印度）,356003
CUS_MAPPING_PORT_CODE_V,IND006,贝迪（印度）,1041,IND006,贝迪（印度）,356006
CUS_MAPPING_PORT_CODE_V,IND009,贝莱克里（印度）,1042,IND009,贝莱克里（印度）,356009
CUS_MAPPING_PORT_CODE_V,IND012,包纳加尔（印度）,111,IND012,包纳加尔（印度）,356012
CUS_MAPPING_PORT_CODE_V,IND015,比穆尼帕特南（印度）,111,IND015,比穆尼帕特南（印度）,356015
CUS_MAPPING_PORT_CODE_V,IND018,孟买（印度）,1045,IND018,孟买（印度）,356018
CUS_MAPPING_PORT_CODE_V,IND021,加尔格答（印度）,111,IND021,加尔格答（印度）,356021
CUS_MAPPING_PORT_CODE_V,IND024,卡利卡特（印度）,1046,IND024,卡利卡特（印度）,356024
CUS_MAPPING_PORT_CODE_V,IND027,格灵格伯德讷姆（印度）,1047,IND027,格灵格伯德讷姆（印度）,356027
CUS_MAPPING_PORT_CODE_V,IND030,坎纳诺尔（印度）,111,IND030,坎纳诺尔（印度）,356030
CUS_MAPPING_PORT_CODE_V,IND033,科钦（印度）,1049,IND033,科钦（印度）,356033
CUS_MAPPING_PORT_CODE_V,IND036,科拉歇尔（印度）,111,IND036,科拉歇尔（印度）,356036
CUS_MAPPING_PORT_CODE_V,IND039,贡达布尔（印度）,111,IND039,贡达布尔（印度）,356039
CUS_MAPPING_PORT_CODE_V,IND042,库达洛尔（印度）,111,IND042,库达洛尔（印度）,356042
CUS_MAPPING_PORT_CODE_V,IND045,达曼（印度）,1050,IND045,达曼（印度）,356045
CUS_MAPPING_PORT_CODE_V,IND048,第乌（印度）,111,IND048,第乌（印度）,356048
CUS_MAPPING_PORT_CODE_V,IND051,杜瓦尔卡（印度）,111,IND051,杜瓦尔卡（印度）,356051
CUS_MAPPING_PORT_CODE_V,IND054,戈巴尔布尔（印度）,111,IND054,戈巴尔布尔（印度）,356054
CUS_MAPPING_PORT_CODE_V,IND057,霍尔迪亚（印度）,111,IND057,霍尔迪亚（印度）,356057
CUS_MAPPING_PORT_CODE_V,IND060,霍纳沃尔（印度）,1052,IND060,霍纳沃尔（印度）,356060
CUS_MAPPING_PORT_CODE_V,IND063,加法拉巴德（印度）,111,IND063,加法拉巴德（印度）,356063
CUS_MAPPING_PORT_CODE_V,IND066,杰考（印度）,111,IND066,杰考（印度）,356066
CUS_MAPPING_PORT_CODE_V,IND069,卡基纳达（印度）,1053,IND069,卡基纳达（印度）,356069
CUS_MAPPING_PORT_CODE_V,IND072,根德拉（印度）,1054,IND072,根德拉（印度）,356072
CUS_MAPPING_PORT_CODE_V,IND075,加里加尔（印度）,111,IND075,加里加尔（印度）,356075
CUS_MAPPING_PORT_CODE_V,IND078,加尔瓦尔（印度）,1055,IND078,加尔瓦尔（印度）,356078
CUS_MAPPING_PORT_CODE_V,IND081,默吉利伯德讷姆（印度）,111,IND081,默吉利伯德讷姆（印度）,356081
CUS_MAPPING_PORT_CODE_V,IND084,金奈（印度）,1057,IND084,金奈（印度）,356084
CUS_MAPPING_PORT_CODE_V,IND087,马埃（印度）,1061,IND087,马埃（印度）,356087
CUS_MAPPING_PORT_CODE_V,IND088,马苏利帕特南（印度）,1062,IND088,马苏利帕特南（印度）,356088
CUS_MAPPING_PORT_CODE_V,IND090,马尔佩（印度）,1058,IND090,马尔佩（印度）,356090
CUS_MAPPING_PORT_CODE_V,IND093,曼达帕姆（印度）,111,IND093,曼达帕姆（印度）,356093
CUS_MAPPING_PORT_CODE_V,IND096,曼德维（印度）,1059,IND096,曼德维（印度）,356096
CUS_MAPPING_PORT_CODE_V,IND099,芒格洛尔（印度）,1060,IND099,芒格洛尔（印度）,356099
CUS_MAPPING_PORT_CODE_V,IND102,曼格罗尔（印度）,111,IND102,曼格罗尔（印度）,356102
CUS_MAPPING_PORT_CODE_V,IND105,米尼科伊岛（印度）,111,IND105,米尼科伊岛（印度）,356105
CUS_MAPPING_PORT_CODE_V,IND108,莫尔穆冈（印度）,1063,IND108,莫尔穆冈（印度）,356108
CUS_MAPPING_PORT_CODE_V,IND111,蒙德拉（印度）,111,IND111,蒙德拉（印度）,356111
CUS_MAPPING_PORT_CODE_V,IND114,纳加伯蒂讷姆（印度）,1064,IND114,纳加伯蒂讷姆（印度）,356114
CUS_MAPPING_PORT_CODE_V,IND117,瑙勒基（印度）,1065,IND117,瑙勒基（印度）,356117
CUS_MAPPING_PORT_CODE_V,IND120,新芒格洛尔（印度）,111,IND120,新芒格洛尔（印度）,356120
CUS_MAPPING_PORT_CODE_V,IND122,哈瓦舍瓦（尼赫鲁）（印度）,111,IND122,哈瓦舍瓦（尼赫鲁）（印度）,356122
CUS_MAPPING_PORT_CODE_V,IND123,新土提科林（印度）,1078,IND123,新土提科林（印度）,356123
CUS_MAPPING_PORT_CODE_V,IND126,班本（印度）,111,IND126,班本（印度）,356126
CUS_MAPPING_PORT_CODE_V,IND129,潘吉姆（印度）,1066,IND129,潘吉姆（印度）,356129
CUS_MAPPING_PORT_CODE_V,IND132,巴拉迪布（印度）,1072,IND132,巴拉迪布（印度）,356132
CUS_MAPPING_PORT_CODE_V,IND135,本地治里（印度）,1069,IND135,本地治里（印度）,356135
CUS_MAPPING_PORT_CODE_V,IND138,博尔本德尔（印度）,1073,IND138,博尔本德尔（印度）,356138
CUS_MAPPING_PORT_CODE_V,IND141,布莱尔港（印度）,1070,IND141,布莱尔港（印度）,356141
CUS_MAPPING_PORT_CODE_V,IND144,奥卡港（印度）,1071,IND144,奥卡港（印度）,356144
CUS_MAPPING_PORT_CODE_V,IND147,波多诺伏港（印度）,111,IND147,波多诺伏港（印度）,356147
CUS_MAPPING_PORT_CODE_V,IND150,普里（印度）,111,IND150,普里（印度）,356150
CUS_MAPPING_PORT_CODE_V,IND153,奎隆（印度）,1075,IND153,奎隆（印度）,356153
CUS_MAPPING_PORT_CODE_V,IND156,勒德纳吉里（印度）,111,IND156,勒德纳吉里（印度）,356156
CUS_MAPPING_PORT_CODE_V,IND159,雷迪（印度）,1074,IND159,雷迪（印度）,356159
CUS_MAPPING_PORT_CODE_V,IND162,瑟拉亚（印度）,111,IND162,瑟拉亚（印度）,356162
CUS_MAPPING_PORT_CODE_V,IND163,色纳加尔（印度）,1043,IND163,色纳加尔（印度）,356163
CUS_MAPPING_PORT_CODE_V,IND165,锡卡（印度）,111,IND165,锡卡（印度）,356165
CUS_MAPPING_PORT_CODE_V,IND166,新德里（印度）,1067,IND166,新德里（印度）,356166
CUS_MAPPING_PORT_CODE_V,IND168,苏拉特（印度）,111,IND168,苏拉特（印度）,356168
CUS_MAPPING_PORT_CODE_V,IND169,塔德里（印度）,1076,IND169,塔德里（印度）,356169
CUS_MAPPING_PORT_CODE_V,IND171,代利杰里（印度）,1077,IND171,代利杰里（印度）,356171
CUS_MAPPING_PORT_CODE_V,IND174,特里凡得琅（印度）,111,IND174,特里凡得琅（印度）,356174
CUS_MAPPING_PORT_CODE_V,IND177,杜蒂戈林（印度）,111,IND177,杜蒂戈林（印度）,356177
CUS_MAPPING_PORT_CODE_V,IND180,文古尔拉（印度）,111,IND180,文古尔拉（印度）,356180
CUS_MAPPING_PORT_CODE_V,IND183,韦拉沃尔（印度）,1079,IND183,韦拉沃尔（印度）,356183
CUS_MAPPING_PORT_CODE_V,IND186,维沙卡帕特南（印度）,1080,IND186,维沙卡帕特南（印度）,356186
CUS_MAPPING_PORT_CODE_V,IND901,德里（印度）,1051,IND901,德里（印度）,356901
CUS_MAPPING_PORT_CODE_V,IND904,加尔各答（印度）,1044,IND904,加尔各答（印度）,356904
CUS_MAPPING_PORT_CODE_V,IND907,班加罗尔（印度）,111,IND907,班加罗尔（印度）,356907
CUS_MAPPING_PORT_CODE_V,IOT000,英属印度洋领土,299,IOT000,英属印度洋领土,086000
CUS_MAPPING_PORT_CODE_V,IRL000,爱尔兰,306,IRL000,爱尔兰,372000
CUS_MAPPING_PORT_CODE_V,IRL003,阿克洛（爱尔兰）,2200,IRL003,阿克洛（爱尔兰）,372003
CUS_MAPPING_PORT_CODE_V,IRL006,巴尔布里根（爱尔兰）,306,IRL006,巴尔布里根（爱尔兰）,372006
CUS_MAPPING_PORT_CODE_V,IRL009,巴利纳（爱尔兰）,2201,IRL009,巴利纳（爱尔兰）,372009
CUS_MAPPING_PORT_CODE_V,IRL012,巴尔的摩（爱尔兰）,2202,IRL012,巴尔的摩（爱尔兰）,372012
CUS_MAPPING_PORT_CODE_V,IRL015,班特里（爱尔兰）,2203,IRL015,班特里（爱尔兰）,372015
CUS_MAPPING_PORT_CODE_V,IRL018,伯顿波特（爱尔兰）,306,IRL018,伯顿波特（爱尔兰）,372018
CUS_MAPPING_PORT_CODE_V,IRL021,克尔西文（爱尔兰）,2204,IRL021,克尔西文（爱尔兰）,372021
CUS_MAPPING_PORT_CODE_V,IRL024,卡斯尔顿贝尔（爱尔兰）,306,IRL024,卡斯尔顿贝尔（爱尔兰）,372024
CUS_MAPPING_PORT_CODE_V,IRL027,克莱尔卡斯尔（爱尔兰）,306,IRL027,克莱尔卡斯尔（爱尔兰）,372027
CUS_MAPPING_PORT_CODE_V,IRL030,克洛纳基尔蒂（爱尔兰）,306,IRL030,克洛纳基尔蒂（爱尔兰）,372030
CUS_MAPPING_PORT_CODE_V,IRL033,科夫（爱尔兰）,306,IRL033,科夫（爱尔兰）,372033
CUS_MAPPING_PORT_CODE_V,IRL036,科克（爱尔兰）,2206,IRL036,科克（爱尔兰）,372036
CUS_MAPPING_PORT_CODE_V,IRL039,多尼戈尔（爱尔兰）,2208,IRL039,多尼戈尔（爱尔兰）,372039
CUS_MAPPING_PORT_CODE_V,IRL042,德罗赫达（爱尔兰）,2209,IRL042,德罗赫达（爱尔兰）,372042
CUS_MAPPING_PORT_CODE_V,IRL045,都柏林（爱尔兰）,2210,IRL045,都柏林（爱尔兰）,372045
CUS_MAPPING_PORT_CODE_V,IRL048,邓莱里（爱尔兰）,2211,IRL048,邓莱里（爱尔兰）,372048
CUS_MAPPING_PORT_CODE_V,IRL051,邓坎嫩（爱尔兰）,2212,IRL051,邓坎嫩（爱尔兰）,372051
CUS_MAPPING_PORT_CODE_V,IRL054,邓多克（爱尔兰）,2213,IRL054,邓多克（爱尔兰）,372054
CUS_MAPPING_PORT_CODE_V,IRL057,邓加文（爱尔兰）,2207,IRL057,邓加文（爱尔兰）,372057
CUS_MAPPING_PORT_CODE_V,IRL060,邓莫尔（爱尔兰）,306,IRL060,邓莫尔（爱尔兰）,372060
CUS_MAPPING_PORT_CODE_V,IRL063,费尼特（爱尔兰）,306,IRL063,费尼特（爱尔兰）,372063
CUS_MAPPING_PORT_CODE_V,IRL066,福因斯（爱尔兰）,306,IRL066,福因斯（爱尔兰）,372066
CUS_MAPPING_PORT_CODE_V,IRL069,戈尔韦（爱尔兰）,306,IRL069,戈尔韦（爱尔兰）,372069
CUS_MAPPING_PORT_CODE_V,IRL072,格里诺尔（爱尔兰）,306,IRL072,格里诺尔（爱尔兰）,372072
CUS_MAPPING_PORT_CODE_V,IRL075,霍思（爱尔兰）,2214,IRL075,霍思（爱尔兰）,372075
CUS_MAPPING_PORT_CODE_V,IRL078,基拉拉（爱尔兰）,2215,IRL078,基拉拉（爱尔兰）,372078
CUS_MAPPING_PORT_CODE_V,IRL081,基利贝格斯（爱尔兰）,2216,IRL081,基利贝格斯（爱尔兰）,372081
CUS_MAPPING_PORT_CODE_V,IRL084,基尔罗南（爱尔兰）,2218,IRL084,基尔罗南（爱尔兰）,372084
CUS_MAPPING_PORT_CODE_V,IRL087,基尔拉什（爱尔兰）,2219,IRL087,基尔拉什（爱尔兰）,372087
CUS_MAPPING_PORT_CODE_V,IRL090,金塞尔（爱尔兰）,2220,IRL090,金塞尔（爱尔兰）,372090
CUS_MAPPING_PORT_CODE_V,IRL093,利默里克（爱尔兰）,2221,IRL093,利默里克（爱尔兰）,372093
CUS_MAPPING_PORT_CODE_V,IRL096,莫维尔（爱尔兰）,2222,IRL096,莫维尔（爱尔兰）,372096
CUS_MAPPING_PORT_CODE_V,IRL099,新罗斯（爱尔兰）,306,IRL099,新罗斯（爱尔兰）,372099
CUS_MAPPING_PORT_CODE_V,IRL102,拉斯马伦（爱尔兰）,306,IRL102,拉斯马伦（爱尔兰）,372102
CUS_MAPPING_PORT_CODE_V,IRL105,罗斯莱尔（爱尔兰）,2224,IRL105,罗斯莱尔（爱尔兰）,372105
CUS_MAPPING_PORT_CODE_V,IRL108,斯卡尔（爱尔兰）,306,IRL108,斯卡尔（爱尔兰）,372108
CUS_MAPPING_PORT_CODE_V,IRL111,斯莱戈（爱尔兰）,2225,IRL111,斯莱戈（爱尔兰）,372111
CUS_MAPPING_PORT_CODE_V,IRL114,特拉利（爱尔兰）,306,IRL114,特拉利（爱尔兰）,372114
CUS_MAPPING_PORT_CODE_V,IRL117,瓦伦西亚（爱尔兰）,2226,IRL117,瓦伦西亚（爱尔兰）,372117
CUS_MAPPING_PORT_CODE_V,IRL120,沃特福德（爱尔兰）,2227,IRL120,沃特福德（爱尔兰）,372120
CUS_MAPPING_PORT_CODE_V,IRL123,韦克斯福德（爱尔兰）,306,IRL123,韦克斯福德（爱尔兰）,372123
CUS_MAPPING_PORT_CODE_V,IRL126,威克洛（爱尔兰）,2229,IRL126,威克洛（爱尔兰）,372126
CUS_MAPPING_PORT_CODE_V,IRL129,约尔（爱尔兰）,2230,IRL129,约尔（爱尔兰）,372129
CUS_MAPPING_PORT_CODE_V,IRL130,基尔马西蒙港（爱尔兰）,2217,IRL130,基尔马西蒙港（爱尔兰）,372130
CUS_MAPPING_PORT_CODE_V,IRL131,克里弗登（爱尔兰）,2205,IRL131,克里弗登（爱尔兰）,372131
CUS_MAPPING_PORT_CODE_V,IRL132,马尔罗伊（爱尔兰）,2223,IRL132,马尔罗伊（爱尔兰）,372132
CUS_MAPPING_PORT_CODE_V,IRL133,韦斯特波特（爱尔兰）,2228,IRL133,韦斯特波特（爱尔兰）,372133
CUS_MAPPING_PORT_CODE_V,IRN000,伊朗,113,IRN000,伊朗,364000
CUS_MAPPING_PORT_CODE_V,IRN003,阿巴丹（伊朗）,1180,IRN003,阿巴丹（伊朗）,364003
CUS_MAPPING_PORT_CODE_V,IRN006,阿巴斯港（伊朗）,1183,IRN006,阿巴斯港（伊朗）,364006
CUS_MAPPING_PORT_CODE_V,IRN009,霍梅尼港（伊朗）,113,IRN009,霍梅尼港（伊朗）,364009
CUS_MAPPING_PORT_CODE_V,IRN012,马赫沙赫尔港（伊朗）,1184,IRN012,马赫沙赫尔港（伊朗）,364012
CUS_MAPPING_PORT_CODE_V,IRN015,布什尔（伊朗）,113,IRN015,布什尔（伊朗）,364015
CUS_MAPPING_PORT_CODE_V,IRN018,居鲁士码头（伊朗）,113,IRN018,居鲁士码头（伊朗）,364018
CUS_MAPPING_PORT_CODE_V,IRN021,贾斯克（伊朗）,113,IRN021,贾斯克（伊朗）,364021
CUS_MAPPING_PORT_CODE_V,IRN023,恰赫巴哈尔（伊朗）,113,IRN023,恰赫巴哈尔（伊朗）,364023
CUS_MAPPING_PORT_CODE_V,IRN024,哈尔克岛（伊朗）,1186,IRN024,哈尔克岛（伊朗）,364024
CUS_MAPPING_PORT_CODE_V,IRN027,胡宁沙赫尔（伊朗）,1187,IRN027,胡宁沙赫尔（伊朗）,364027
CUS_MAPPING_PORT_CODE_V,IRN030,拉万岛（伊朗）,113,IRN030,拉万岛（伊朗）,364030
CUS_MAPPING_PORT_CODE_V,IRN033,林格（伊朗）,113,IRN033,林格（伊朗）,364033
CUS_MAPPING_PORT_CODE_V,IRN036,巴里根角（伊朗）,113,IRN036,巴里根角（伊朗）,364036
CUS_MAPPING_PORT_CODE_V,IRN040,大不里士（伊朗）,1190,IRN040,大不里士（伊朗）,364040
CUS_MAPPING_PORT_CODE_V,IRN042,帕勒维（伊朗）,1192,IRN042,帕勒维（伊朗）,364042
CUS_MAPPING_PORT_CODE_V,IRN043,沙赫普尔港（伊朗）,1185,IRN043,沙赫普尔港（伊朗）,364043
CUS_MAPPING_PORT_CODE_V,IRN901,德黑兰（伊朗）,1191,IRN901,德黑兰（伊朗）,364901
CUS_MAPPING_PORT_CODE_V,IRQ000,伊拉克,114,IRQ000,伊拉克,368000
CUS_MAPPING_PORT_CODE_V,IRQ003,巴士拉（伊拉克）,1194,IRQ003,巴士拉（伊拉克）,368003
CUS_MAPPING_PORT_CODE_V,IRQ006,法奥（伊拉克）,1201,IRQ006,法奥（伊拉克）,368006
CUS_MAPPING_PORT_CODE_V,IRQ009,豪尔艾迈耶（伊拉克）,114,IRQ009,豪尔艾迈耶（伊拉克）,368009
CUS_MAPPING_PORT_CODE_V,IRQ012,阿巴克（伊拉克）,114,IRQ012,阿巴克（伊拉克）,368012
CUS_MAPPING_PORT_CODE_V,IRQ015,乌姆盖斯尔（伊拉克）,1199,IRQ015,乌姆盖斯尔（伊拉克）,368015
CUS_MAPPING_PORT_CODE_V,IRQ016,ZUBAIR（伊拉克）,1200,IRQ016,ZUBAIR（伊拉克）,368016
CUS_MAPPING_PORT_CODE_V,IRQ018,霍尔阿米亚（伊拉克）,1195,IRQ018,霍尔阿米亚（伊拉克）,368018
CUS_MAPPING_PORT_CODE_V,IRQ019,基尔库克（伊拉克）,1196,IRQ019,基尔库克（伊拉克）,368019
