codeTs,controlMark,unitFlag,ciqWtMeasUnit,ciqWtMeasUnitName,gname,unit1,dangerFlag,unit1Name,unit2,outDutyTypeFlag,inspMonitorCond,ciqQtyMeasUnitName,ciqQtyMeasUnit,noteS,unit2Name
6211499000,null,0,null,null,其他纺织材料制女式似服,011,null,件,035,0,null,件,011,null,千克
6212101000,A,0,null,null,化纤制其他胸罩,011,null,件,035,0,M/,件,011,不论是否针织或钩编,千克
6212109010,A,0,null,null,毛制其他胸罩,011,null,件,035,0,M/,件,011,不论是否针织或钩编,千克
6212109020,A,0,null,null,棉制其他胸罩,011,null,件,035,0,M/,件,011,不论是否针织或钩编,千克
6212109031,A,0,null,null,丝制胸罩,011,null,件,035,0,M/,件,011,"不论是否针织或钩编,含丝70%及以上",千克
6212109039,A,0,null,null,丝制其他胸罩,011,null,件,035,0,M/,件,011,"不论是否针织或钩编,含丝70%以下",千克
6212109090,A,0,null,null,其他纺织材料制其他胸罩,011,null,件,035,0,M/,件,011,不论是否针织或钩编,千克
6212201000,A,0,null,null,化纤制束胸带及腹带,011,null,件,035,0,M/,件,011,不论是否针织或钩编,千克
6212209010,A,0,null,null,毛制束胸带及腹带,011,null,件,035,0,M/,件,011,不论是否针织或钩编,千克
6212209020,A,0,null,null,棉制束腰带及腹带,011,null,件,035,0,M/,件,011,不论是否针织或钩编,千克
6212209031,A,0,null,null,丝制束腰带及腹带,011,null,件,035,0,M/,件,011,"不论是否针织或钩编,含丝70%及以上",千克
6212209039,A,0,null,null,丝制束腰带及腹带,011,null,件,035,0,M/,件,011,"不论是否针织或钩编,含丝70%以下",千克
6212209090,A,0,null,null,其他材料制束胸带及腹带,011,null,件,035,0,M/,件,011,不论是否针织或钩编,千克
6212301000,A,0,null,null,化纤制紧身胸衣,011,null,件,035,0,M/,件,011,不论是否针织或钩编,千克
6212309010,A,0,null,null,毛制紧身胸衣,011,null,件,035,0,M/,件,011,不论是否针织或钩编,千克
6212309020,A,0,null,null,棉制紧身胸衣,011,null,件,035,0,M/,件,011,不论是否针织或钩编,千克
6212309031,A,0,null,null,丝制紧身胸衣,011,null,件,035,0,M/,件,011,"不论是否针织或钩编,含丝70%及以上",千克
6212309039,A,0,null,null,丝制其他紧身胸衣,011,null,件,035,0,M/,件,011,"不论是否针织或钩编,含丝70%以下",千克
6212309090,A,0,null,null,其他材料制紧身胸衣,011,null,件,035,0,M/,件,011,不论是否针织或钩编,千克
6212901000,null,0,null,null,化纤制吊裤带、吊袜带等,011,null,件,035,0,null,件,011,不论是否针织或钩编，含化纤与橡胶/塑料制的,千克
6212909000,null,0,null,null,其他材料制的吊裤带、吊袜带、束袜带等,011,null,件,035,0,null,件,011,不论是否针织或钩编,千克
6213201000,null,0,null,null,棉制刺绣手帕,015,null,条,035,0,null,条,015,null,千克
6213209000,null,0,null,null,其他棉制手帕,015,null,条,035,0,null,条,015,null,千克
6213902000,null,0,null,null,其他纺织材料制刺绣手帕,015,null,条,035,0,null,条,015,null,千克
6213909000,null,0,null,null,其他材料制手帕,015,null,条,035,0,null,条,015,null,千克
6214100010,null,0,null,null,含丝70%及以上的披巾、头巾、围巾,015,null,条,035,0,null,条,015,包括披纱、面纱等及类似品,千克
6214100090,null,0,null,null,含丝70%以下的披巾、头巾、围巾,015,null,条,035,0,null,条,015,包括披纱、面纱等及类似品,千克
6214201000,null,0,null,null,羊毛制披巾、头巾、围巾及类似品,015,null,条,035,0,null,条,015,包括披纱、面纱等,千克
6214202000,null,0,null,null,山羊绒制披巾、头巾、围巾及类似品,015,null,条,035,0,null,条,015,包括披纱、面纱等,千克
6214209000,null,0,null,null,其他动物细毛制披巾、头巾、围巾及类似品,015,null,条,035,0,null,条,015,包括披纱、面纱等,千克
6214300000,null,0,null,null,合纤制披巾、头巾及类似品,015,null,条,035,0,null,条,015,包括围巾、披纱、面纱等,千克
6214400000,null,0,null,null,人纤制披巾、头巾及类似品,015,null,条,035,0,null,条,015,包括围巾、披纱、面纱等,千克
6214900010,null,0,null,null,棉制披巾、头巾及类似品,015,null,条,035,0,null,条,015,包括围巾、披纱、面纱,千克
6214900090,null,0,null,null,其他材料制披巾、头巾及类似品,015,null,条,035,0,null,条,015,包括围巾、披纱、面纱及类似品,千克
6215100000,null,0,null,null,丝及绢丝制领带及领结,015,null,条,035,0,null,条,015,"非丝纺织材料含量50%及以上；或非丝纺织材料含量50%以下,外层织物含丝70%及以上",千克
6215200000,null,0,null,null,化纤制领带及领结,015,null,条,035,0,null,条,015,null,千克
6215900000,null,0,null,null,其他材料制的领带及领结,015,null,条,035,0,null,条,015,null,千克
6216000000,null,0,null,null,分指手套、连指手套及露指手套,025,null,双,035,0,null,双,025,null,千克
6217101000,null,1,035,千克,非针织非钩编袜子及袜套,035,null,千克,025,0,null,null,null,null,双
6217102000,null,1,035,千克,非针织非钩编和服腰带,035,null,千克,015,0,null,null,null,null,条
6217109000,null,1,035,千克,其他服装或衣着附件,035,null,千克,null,0,null,null,null,指非针织非钩编,null
6217900000,null,1,035,千克,服装或衣着零件,035,null,千克,null,0,null,null,null,指非针织非钩编,null
6301100000,A,0,null,null,电暖毯,015,null,条,035,0,M/,条,015,null,千克
6301200010,null,0,null,null,毛制毯子及旅行毯,015,N,条,035,0,null,条,015,"羊毛或动物细毛制,非电暖的,长度不超过3米",千克
6301200020,null,0,null,null,其他毛制毯子及旅行毯,015,N,条,035,0,null,条,015,"羊毛或动物细毛制,非电暖的,长度超过3米",千克
6301300000,null,0,null,null,棉制毯子及旅行毯,015,null,条,035,0,null,条,015,null,千克
6301400000,null,0,null,null,合纤制毯子及旅行毯,015,N,条,035,0,null,条,015,null,千克
6301900000,null,0,null,null,其他纺织材料制毯子及旅行毯,015,N,条,035,0,null,条,015,非电暖的,千克
6302101000,null,0,null,null,棉制针织或钩编的床上用织物制品,015,null,条,035,0,null,条,015,null,千克
6302109000,null,0,null,null,其他材料制床上用织物制品,015,null,条,035,0,null,条,015,指针织或钩编类制品,千克
6302211000,null,0,null,null,棉制印花床单,015,null,条,035,0,null,条,015,null,千克
6302219000,null,0,null,null,其他棉制印花床上用织物制品,015,null,条,035,0,null,条,015,null,千克
6302221000,null,0,null,null,化纤制印花床单,015,null,条,035,0,null,条,015,null,千克
6302229000,null,0,null,null,化纤制其他印花床用织物制品,015,null,条,035,0,null,条,015,null,千克
6302291000,null,0,null,null,丝及绢丝制印花床上用织物制品,015,null,条,035,0,null,条,015,null,千克
6302292000,null,0,null,null,麻制印花床上用织物制品,015,null,条,035,0,null,条,015,null,千克
6302299000,null,0,null,null,其他材料制印花床上用织物制品,015,null,条,035,0,null,条,015,null,千克
6302311000,null,0,null,null,棉制刺绣其他床上用织物制品,015,null,条,035,0,null,条,015,null,千克
6302319100,null,0,null,null,棉制其他床单,015,null,条,035,0,null,条,015,null,千克
6302319200,null,0,null,null,棉制其他毛巾被,015,null,条,035,0,null,条,015,null,千克
6302319900,null,0,null,null,棉制其他床上用织物制品,015,null,条,035,0,null,条,015,null,千克
6302321000,null,0,null,null,化纤制刺绣其他床上用织物制品,015,null,条,035,0,null,条,015,null,千克
6302329000,null,0,null,null,化纤制其他床上用织物制品,015,null,条,035,0,null,条,015,null,千克
6302391010,null,0,null,null,丝及绢丝制其他床上用织物制品,015,null,条,035,0,null,条,015,含丝85%及以上,千克
6302391090,null,0,null,null,丝及绢丝制其他床上用织物制品,015,null,条,035,0,null,条,015,含丝85%以下,千克
6302392110,null,0,null,null,亚麻或苎麻制其他床上用织物制品,015,null,条,035,0,null,条,015,刺绣的,千克
6302392190,null,0,null,null,其他麻制其他床上用织物制品,015,null,条,035,0,null,条,015,刺绣的,千克
6302392910,null,0,null,null,亚麻或苎麻制其他床上用织物制品,015,null,条,035,0,null,条,015,null,千克
6302392990,null,0,null,null,其他麻制其他床上用织物制品,015,null,条,035,0,null,条,015,null,千克
6302399110,null,0,null,null,毛制刺绣床上用织物制品,015,null,条,035,0,null,条,015,null,千克
6302399190,null,0,null,null,其他材料制刺绣床上用织物制品,015,null,条,035,0,null,条,015,null,千克
6302399910,null,0,null,null,毛制非刺绣床上用织物制品,015,null,条,035,0,null,条,015,null,千克
6302399990,null,0,null,null,其他材料制其他床上用织物制品,015,null,条,035,0,null,条,015,null,千克
6302401000,null,0,null,null,手工制餐桌用织物制品,011,N,件,035,0,null,件,011,指针织或钩编类的,千克
6302409000,null,0,null,null,其他餐桌用织物制品,011,null,件,035,0,null,件,011,"针织或钩编的,非手工",千克
6302511000,null,0,null,null,棉制刺绣其他餐桌用织物制品,011,N,件,035,0,null,件,011,null,千克
6302519000,null,0,null,null,棉制其他餐桌用织物制品,011,null,件,035,0,null,件,011,null,千克
6302531000,null,0,null,null,化纤制刺绣其他餐桌织物制品,011,N,件,035,0,null,件,011,null,千克
6302539010,null,0,null,null,化纤无纺织物制餐桌用织物制品,011,null,件,035,0,null,件,011,null,千克
6302539090,null,0,null,null,化纤制其他餐桌用织物制品,011,null,件,035,0,null,件,011,null,千克
6302591100,null,0,null,null,亚麻制刺绣其他餐桌用织物制品,011,N,件,035,0,null,件,011,null,千克
6302591900,null,0,null,null,亚麻制其他餐桌用织物制品,011,N,件,035,0,null,件,011,null,千克
6302599010,null,0,null,null,羊毛或动物细毛制餐桌用织物制品,011,N,件,035,0,null,件,011,null,千克
6302599090,null,0,null,null,其他纺织材料制餐桌用织物制品,011,null,件,035,0,null,件,011,null,千克
6302601010,null,0,null,null,棉制针织或钩编毛巾织物浴巾,015,null,条,035,0,null,条,015,含类似毛圈织物的制品,千克
6302601090,null,0,null,null,棉制非针织或非钩编毛巾织物浴巾,015,null,条,035,0,null,条,015,含类似毛圈织物的制品,千克
6302609000,null,0,null,null,棉制盥洗及厨房用棉制毛巾制品或类似的毛圈织物的制品,015,null,条,035,0,null,条,015,"含类似毛圈织物的制品,非针织或非钩编",千克
6302910000,null,0,null,null,棉制盥洗及厨房织物制品,015,null,条,035,0,null,条,015,毛巾织物或类似毛圈织物的除外,千克
6302930010,null,0,null,null,化纤无纺织物制盥洗及厨房制品,015,null,条,035,0,null,条,015,null,千克
6302930090,null,0,null,null,化纤制其他盥洗及厨房织物制品,015,null,条,035,0,null,条,015,null,千克
6302991000,null,0,null,null,亚麻制盥洗及厨房织物制品,015,null,条,035,0,null,条,015,null,千克
6302999010,null,0,null,null,毛制盥洗及厨房用织物制品,015,null,条,035,0,null,条,015,null,千克
6302999090,null,0,null,null,其他材料制盥洗及厨房织物制品,015,null,条,035,0,null,条,015,null,千克
6303121010,null,1,035,千克,"合纤制针织百叶窗,卷帘和窗幔",035,null,千克,null,0,null,null,null,null,null
6303121090,null,1,035,千克,其他合纤制针织窗帘等,035,null,千克,null,0,null,null,null,"包括帷帘,帐幔,帘帷及床帷",null
6303122010,null,1,035,千克,"合纤制钩编百叶窗,卷帘和窗幔",035,null,千克,null,0,null,null,null,null,null
6303122090,null,1,035,千克,其他合纤制钩编的窗帘等,035,null,千克,null,0,null,null,null,"包括帷帘,帐幔,帘帷及床帷",null
6303193100,null,1,035,千克,棉制针织的窗帘等,035,null,千克,null,0,null,null,null,包括帷帘、帐幔、帘帷及床帷,null
6303193200,null,1,035,千克,棉制钩编的窗帘等,035,null,千克,null,0,null,null,null,包括帷帘、帐幔、帘帷及床帷,null
6303199100,null,1,035,千克,其他纺织材料制针织的窗帘等,035,null,千克,null,0,null,null,null,"包括帷帘,帐幔,帘帷及床帷",null
6303199200,null,1,035,千克,其他纺织材料制钩编的窗帘等,035,null,千克,null,0,null,null,null,"包括帷帘,帐幔,帘帷及床帷",null
6303910010,null,1,035,千克,棉制非针织网眼窗帘,035,null,千克,null,0,null,null,null,"包括帷帘,帐幔,帘帷及床帷",null
6303910090,null,1,035,千克,棉制非针织非钩编窗帘,035,null,千克,null,0,null,null,null,"包括帷帘,帐幔,帘帷及床帷",null
6303920010,null,1,035,千克,"合纤百叶窗,卷帘和窗幔",035,null,千克,null,0,L/,null,null,非针织非钩编,null
6303920090,null,1,035,千克,其他合纤制非针织非钩编窗帘等,035,null,千克,null,0,null,null,null,包括帷帘、帐幔、帘帷及床帷,null
6303990000,null,1,035,千克,其他纺织材料制非针织非钩编窗帘,035,null,千克,null,0,null,null,null,"包括帷帘,帐幔,帘帷及床帷",null
6304112100,null,0,null,null,手工针织床罩,011,null,件,035,0,null,件,011,null,千克
6304112900,null,0,null,null,非手工针织床罩,011,null,件,035,0,null,件,011,null,千克
6304113100,null,0,null,null,手工钩编床罩,011,null,件,035,0,null,件,011,null,千克
6304113900,null,0,null,null,非手工钩编床罩,011,null,件,035,0,null,件,011,null,千克
6304191010,null,0,null,null,丝及绢丝制非针织非钩编床罩,011,null,件,035,0,null,件,011,含丝85%及以上,千克
6304191090,null,0,null,null,丝及绢丝制非针织非钩编床罩,011,null,件,035,0,null,件,011,含丝85%以下,千克
6304192100,null,0,null,null,棉或麻制非针织非钩编刺绣床罩,011,null,件,035,0,null,件,011,null,千克
6304192900,null,0,null,null,棉或麻制其他非针织非钩编床罩,011,null,件,035,0,null,件,011,null,千克
6304193100,null,0,null,null,化纤制非针织非钩编刺绣床罩,011,null,件,035,0,null,件,011,null,千克
6304193900,null,0,null,null,化纤制其他非针织非钩编床罩,011,null,件,035,0,null,件,011,null,千克
6304199110,null,0,null,null,毛制非针织非钩编刺绣床罩,011,null,件,035,0,null,件,011,羊毛或动物细毛制,千克
6304199190,null,0,null,null,其他纺织材料制非针织刺绣床罩,011,null,件,035,0,null,件,011,含非钩编的,千克
6304199910,null,0,null,null,毛制其他非针织非钩编床罩,011,null,件,035,0,null,件,011,羊毛或动物细毛制,千克
6304199990,null,0,null,null,其他材料制非针织非钩编其他床罩,011,null,件,035,0,null,件,011,null,千克
6304201000,null,0,null,null,手工制的本章子目注释一所列的蚊帐,011,null,件,035,0,null,件,011,null,千克
6304209000,null,0,null,null,其他本章子目注释一所列的蚊帐,011,null,件,035,0,null,件,011,null,千克
6304912100,null,1,035,千克,手工针织其他装饰制品,035,null,千克,null,0,null,null,null,null,null
6304912900,null,1,035,千克,非手工针织其他装饰制品,035,null,千克,null,0,null,null,null,null,null
6304913100,null,1,035,千克,手工钩编的其他装饰制品,035,null,千克,null,0,null,null,null,null,null
6304913900,null,1,035,千克,非手工钩编的其他装饰制品,035,null,千克,null,0,null,null,null,null,null
6304921000,null,1,035,千克,棉制非针织的其他刺绣装饰制品,035,N,千克,null,0,null,null,null,非钩编,null
6304929000,null,1,035,千克,棉制非针织或钩编的其他装饰制品,035,null,千克,null,0,null,null,null,null,null
6304931000,null,1,035,千克,合成纤维制其他刺绣装饰制品,035,N,千克,null,0,null,null,null,指非针织非钩编装饰制品,null
6304939000,null,1,035,千克,合纤制其他非针织装饰制品,035,null,千克,null,0,null,null,null,包括非钩编装饰制品,null
6304991010,null,1,035,千克,丝制非针织非钩编的装饰制品,035,N,千克,null,0,null,null,null,"含绢丝制品,含丝85%及以上",null
6304991090,null,1,035,千克,丝制非针织非钩编的装饰制品,035,N,千克,null,0,null,null,null,"含绢丝制品,含丝85%以下",null
6304992110,null,1,035,千克,亚麻或苎麻非针织其他刺绣装饰品,035,N,千克,null,0,null,null,null,含非钩编制品,null
6304992190,null,1,035,千克,其他麻制非针织其他刺绣装饰品,035,N,千克,null,0,null,null,null,包括非钩编的,null
6304992910,null,1,035,千克,亚麻或苎麻制其他非针织的装饰品,035,null,千克,null,0,null,null,null,含非钩编制品,null
6304992990,null,1,035,千克,其他麻制其他非针织的装饰制品,035,null,千克,null,0,null,null,null,含非钩编制品,null
6304999000,null,1,035,千克,其他纺织材料制非针织非钩编装饰品,035,N,千克,null,0,null,null,null,null,null
6305100010,null,0,null,null,黄麻制旧的货物包装袋,015,null,条,035,0,null,条,015,含品目5303的其他韧皮纤维制,千克
6305100090,null,0,null,null,黄麻制其他货物包装袋,015,null,条,035,0,null,条,015,含品目5303的其他韧皮纤维制,千克
6305200000,null,0,null,null,棉制货物包装袋,015,null,条,035,0,null,条,015,null,千克
6305320000,null,0,null,null,化纤制散装货物储运软袋,015,null,条,035,0,null,条,015,"扁条及类似材料制成,散装货物周转用",千克
6305330010,null,0,null,null,聚乙烯或聚丙烯制其他货物包装袋,015,null,条,035,0,null,条,015,"针织或钩编的,用扁条及类似材料制成",千克
6305330090,null,0,null,null,聚乙烯或聚丙烯制其他货物包装袋,015,null,条,035,0,null,条,015,"非针织或钩编的,用扁条及类似材料制成",千克
6305390000,null,0,null,null,其他化学纤维制货物包装袋,015,null,条,035,0,null,条,015,null,千克
6305900000,null,0,null,null,其他纺织材料制货物包装袋,015,null,条,035,0,null,条,015,null,千克
6306120000,null,0,null,null,合纤制油苫布、天篷及遮阳篷,011,null,件,035,0,null,件,011,null,千克
6306191000,null,0,null,null,麻制油苫布、天篷及遮阳篷,011,null,件,035,0,null,件,011,null,千克
6306192000,null,0,null,null,棉制油毡布、天篷及遮阳篷,011,null,件,035,0,null,件,011,null,千克
6306199010,null,0,null,null,人造纤维制油苫布、天篷及遮阳篷,011,null,件,035,0,null,件,011,null,千克
6306199090,null,0,null,null,其他材料制油苫布、天篷及遮阳篷,011,null,件,035,0,null,件,011,null,千克
6306220010,null,0,null,null,合纤制移动帐篷,011,null,件,035,0,null,件,011,null,千克
6306220090,null,0,null,null,合纤制帐篷,011,null,件,035,0,null,件,011,null,千克
6306291000,null,0,null,null,棉制帐篷,011,null,件,035,0,null,件,011,null,千克
6306299000,null,0,null,null,其他纺织材料制帐篷,011,null,件,035,0,null,件,011,null,千克
6306301000,null,0,null,null,合纤制风帆,011,null,件,035,0,null,件,011,null,千克
6306309000,null,0,null,null,其他纺织材料制风帆,011,null,件,035,0,null,件,011,null,千克
6306401000,null,0,null,null,棉制充气褥垫,011,null,件,035,0,null,件,011,null,千克
6306402000,null,0,null,null,化纤制充气褥垫,011,null,件,035,0,null,件,011,null,千克
6306409000,null,0,null,null,其他纺织材料制充气褥垫,011,null,件,035,0,null,件,011,null,千克
6306901000,null,0,null,null,棉制其他野营用品,011,null,件,035,0,null,件,011,null,千克
6306902000,null,0,null,null,麻制其他野营用品,011,null,件,035,0,null,件,011,null,千克
6306903000,null,0,null,null,化纤制其他野营用品,011,null,件,035,0,null,件,011,null,千克
6306909000,null,0,null,null,其他材料制其他野营用品,011,null,件,035,0,null,件,011,null,千克
6307100000,null,1,035,千克,擦地布、擦碗布、抹布及类似擦拭用布,035,null,千克,null,0,null,null,null,null,null
6307200000,null,1,035,千克,救生衣及安全带,035,null,千克,011,0,null,null,null,null,件
6307900000,null,1,035,千克,纺织材料制未列名制品,035,N,千克,null,0,null,null,null,null,null
6308000000,null,1,035,千克,由机织物及纱线构成的零售包装成套物品，不论是否带附件，用以制作小地毯、装饰毯、绣花台布、餐巾或类似的纺织物品,035,null,千克,null,0,null,null,null,null,null
6309000000,9,1,035,千克,旧衣物,035,null,千克,null,0,null,null,null,null,null
6310100010,9,1,035,千克,新的或未使用过的纺织材料制经分拣的碎织物等,035,null,千克,null,0,M/,null,null,"新的或未使用过的,包括废线,绳,索,缆及其制品",null
6310100090,9,1,035,千克,其他纺织材料制经分拣的碎织物等,035,null,千克,null,0,null,null,null,"包括废线,绳,索,缆及其制品",null
6310900010,9,1,035,千克,新的或未使用过的纺织材料制其他碎织物等,035,null,千克,null,0,M/,null,null,"新的或未使用过的,包括废线,绳,索,缆及其制品",null
6310900090,9,1,035,千克,其他纺织材料制碎织物等,035,null,千克,null,0,null,null,null,"包括废线,绳,索,缆及其制品",null
6401101000,null,1,035,千克,橡胶制鞋面的装金属护头的防水鞋靴,035,N,千克,025,0,null,null,null,鞋面与鞋底非用缝铆钉旋塞等类似方法连结的,双
6401109000,null,1,035,千克,塑料制鞋面的装金属护头的防水鞋靴,035,N,千克,025,0,null,null,null,鞋面与鞋底非用缝铆钉旋塞等类似方法连结的,双
6401921000,null,1,035,千克,"橡胶制鞋面的中,短筒防水靴",035,N,千克,025,0,null,null,null,"未过膝,鞋面与鞋非用缝铆钉旋塞等类似方法连结的",双
6401929000,null,1,035,千克,"塑料制鞋面的中,短筒防水靴",035,N,千克,025,0,null,null,null,"未过膝,鞋面与鞋非用缝铆钉旋塞等类似方法连结的",双
6401990000,null,1,035,千克,其他橡胶塑料制外底及鞋面防水靴,035,N,千克,025,0,null,null,null,鞋面与鞋底非用缝铆钉旋塞等类似方法连结的,双
6402120010,EF,1,035,千克,含濒危动物毛皮橡胶/塑料底及面滑雪靴,035,N,千克,025,0,null,null,null,包括越野滑雪鞋靴及滑雪板靴,双
6402120090,null,1,035,千克,其他橡胶/塑料底及面滑雪靴,035,N,千克,025,0,null,null,null,包括越野滑雪鞋靴及滑雪板靴,双
6402190010,EF,1,035,千克,含濒危动物毛皮其他运动鞋靴,035,N,千克,025,0,null,null,null,橡胶、塑料制底及面,双
6402190090,null,1,035,千克,橡胶、塑料制底及面的其他运动鞋靴,035,N,千克,025,0,null,null,null,null,双
6402200000,null,1,035,千克,将鞋面条带栓塞在鞋底上的鞋,035,N,千克,025,0,null,null,null,橡胶或塑料制外底及鞋面,双
6402910000,null,1,035,千克,其他橡胶、塑料短筒靴(过踝),035,N,千克,025,0,null,null,null,"橡胶或塑料制外底及鞋面,防水及运动鞋靴除外,包括其他装金属护鞋头的橡胶、塑料鞋靴",双
6402991000,null,1,035,千克,其他橡胶制鞋面的鞋靴,035,N,千克,025,0,null,null,null,"橡胶制外底及鞋面,防水及运动鞋靴除外,包括其他装金属护鞋头的橡胶、塑料鞋靴",双
6402992100,null,1,035,千克,其他以机织物或其它纺织材料做衬底的鞋靴,035,N,千克,025,0,null,null,null,塑料制鞋面，防水及运动鞋靴除外（包括其他装金属护鞋头的橡胶、塑料鞋靴）,双
6402992900,null,1,035,千克,其他塑料制鞋面的鞋靴,035,N,千克,025,0,null,null,null,塑料制鞋面，防水及运动鞋靴除外（包括其他装金属护鞋头的橡胶、塑料鞋靴）,双
6403120010,EF,1,035,千克,含濒危野生动物皮革制鞋面的滑雪靴,035,N,千克,025,0,null,null,null,null,双
6403120090,null,1,035,千克,其他皮革制鞋面的滑雪靴,035,N,千克,025,0,null,null,null,包括橡胶、塑料、皮革制外底和越野滑雪鞋靴及板靴,双
6403190010,EF,1,035,千克,含濒危野生动物皮革制鞋面其他运动鞋靴,035,N,千克,025,0,null,null,null,null,双
6403190090,null,1,035,千克,皮革制鞋面的其他运动鞋靴,035,N,千克,025,0,null,null,null,橡胶、塑料、皮革或再生皮革制外底,双
6403200010,EF,1,035,千克,含濒危野生动物皮革条带为鞋面的皮底鞋,035,N,千克,025,0,null,null,null,null,双
6403200090,null,1,035,千克,其他皮革条带为鞋面的皮底鞋,035,N,千克,025,0,null,null,null,皮革条带交叉于脚背并绕大脚趾的,双
6403400010,FE,1,035,千克,其他含濒危野生动物皮革面鞋靴,035,N,千克,025,0,null,null,null,装有金属护鞋头的,双
6403400090,null,1,035,千克,装有金属护鞋头的其他皮革面鞋靴,035,N,千克,025,0,null,null,null,橡胶、塑料、皮革或再生皮革制外底,双
6403511110,FE,1,035,千克,含濒危野生动物皮革制外底皮革面过脚踝但低于小腿的短筒靴,035,N,千克,025,0,null,null,null,内底长度小于24cm，运动用靴除外,双
6403511190,A,1,035,千克,皮革制外底皮革面过脚踝但低于小腿的短筒靴,035,N,千克,025,0,M/,null,null,内底长度小于24cm，运动用靴除外,双
6403511910,EF,1,035,千克,其他含濒危野生动物皮革制外底皮革面过脚踝但低于小腿短筒靴,035,N,千克,025,0,null,null,null,运动用靴除外,双
6403511990,null,1,035,千克,其他皮革制外底皮革面过脚踝但低于小腿短筒靴,035,N,千克,025,0,null,null,null,运动用靴除外,双
6403519110,EF,1,035,千克,含濒危野生动物皮革制外底皮革面短筒靴,035,N,千克,025,0,null,null,null,内底长度小于24cm，运动用靴除外,双
6403519190,A,1,035,千克,皮革制外底的皮革面短筒靴(过踝),035,N,千克,025,0,M/,null,null,内底长度小于24cm，运动用靴除外,双
6403519910,FE,1,035,千克,含濒危野生动物皮革制外底皮革面短筒靴,035,N,千克,025,0,null,null,null,运动用靴除外,双
6403519990,null,1,035,千克,皮革制外底的皮革面短筒靴(过踝),035,N,千克,025,0,null,null,null,运动用靴除外,双
6403590010,EF,1,035,千克,含濒危野生动物皮革制外底皮革面其他鞋,035,N,千克,025,0,null,null,null,"包括靴,运动用鞋靴除外",双
6403590090,null,1,035,千克,皮革制外底的皮革面其他鞋靴,035,N,千克,025,0,null,null,null,运动用鞋靴除外,双
6403911110,EF,1,035,千克,其他含濒危野生动物皮革制面过脚踝但低于小腿的短筒靴,035,N,千克,025,0,null,null,null,"内底<24cm，橡胶、塑料、再生皮革制外底,运动用靴除外",双
6403911190,A,1,035,千克,其他皮革制面过脚踝但低于小腿的短筒靴,035,N,千克,025,0,M/,null,null,"内底<24cm，橡胶、塑料、再生皮革制外底,运动用靴除外",双
6403911910,EF,1,035,千克,其他含濒危野生动物皮革制面过脚踝但低于小腿的短筒靴,035,N,千克,025,0,null,null,null,"橡胶、塑料、再生皮革制外底,运动用靴除外",双
6403911990,null,1,035,千克,其他皮革制面过脚踝但低于小腿的短筒靴,035,N,千克,025,0,null,null,null,"橡胶、塑料、再生皮革制外底,运动用靴除外",双
6403919110,EF,1,035,千克,其他含濒危野生皮革制面的短筒靴(过踝),035,N,千克,025,0,null,null,null,"内底<24cm，橡胶、塑料、再生皮革制外底,运动用靴除外",双
6403919190,A,1,035,千克,其他皮革制面的短筒靴(过踝),035,N,千克,025,0,M/,null,null,"内底<24cm，橡胶、塑料、再生皮革制外底,运动用靴除外",双
6403919910,EF,1,035,千克,其他含濒危野生皮革制面的短筒靴(过踝),035,N,千克,025,0,null,null,null,"橡胶、塑料、再生皮革制外底,运动用靴除外",双
6403919990,null,1,035,千克,其他皮革制面的短筒靴(过踝),035,N,千克,025,0,null,null,null,"橡胶、塑料、再生皮革制外底,运动用靴除外",双
6403990010,EF,1,035,千克,含濒危野生动物皮革制面的其他鞋靴,035,N,千克,025,0,null,null,null,"橡胶、塑料、再生皮革制外底,运动用鞋靴除外",双
6403990090,null,1,035,千克,其他皮革制面的其他鞋靴,035,N,千克,025,0,null,null,null,"橡胶、塑料、再生皮革制外底,运动用鞋靴除外",双
6404110000,null,1,035,千克,纺织材料制鞋面的运动鞋靴,035,N,千克,025,0,null,null,null,"橡胶或塑料制外底,包括球类、体操、训练鞋及类似鞋",双
6404191000,null,1,035,千克,纺织材料制鞋面胶底的拖鞋,035,N,千克,025,0,null,null,null,拖鞋，指没有后帮（带），露趾或不露趾的、日常穿用的鞋,双
6404199000,null,1,035,千克,纺织材料制鞋面胶底的其他鞋靴,035,N,千克,025,0,null,null,null,"橡胶或塑料制外底,运动用鞋靴除外",双
6404201000,null,1,035,千克,纺织材料制鞋面皮革底的拖鞋,035,N,千克,025,0,null,null,null,拖鞋，指没有后帮（带），露趾或不露趾的、日常穿用的鞋,双
6404209000,null,1,035,千克,纺织材料制鞋面皮革底的其他鞋靴,035,N,千克,025,0,null,null,null,"皮革或再生皮革制外底,包括运动用鞋靴",双
6405101000,null,1,035,千克,"再生皮革制面的,橡胶、塑料、皮革及再生皮革制外底的其他鞋靴",035,N,千克,025,0,null,null,null,null,双
6405109010,EF,1,035,千克,含濒危野生动物皮革制面的其他鞋靴,035,N,千克,025,0,null,null,null,外底用橡胶、塑料、皮革及再生皮革以外材料制成,双
6405109090,null,1,035,千克,其他皮革或再生皮革制面的其他鞋靴,035,N,千克,025,0,null,null,null,"外底用橡胶,塑料,皮革及再生皮革以外材料制成",双
6405200010,null,1,035,千克,羊毛毡呢制内底及鞋面的鞋靴,035,N,千克,025,0,null,null,null,"外底用橡胶,塑料,皮革或再生皮革制以外材料制成",双
